"Dept.","Crs.Name","Sec.Min.Cred","Term","Year","Semester","Enroll.Cap","Enrolled","Start.Time","End.Time","Bldg","Csm.Room","Days","Division","Crs.Level"
"BUACC","BUS-391",3,"18/SP",2018,"SP",25,31," 8:00 AM"," 9:00 AM","KAIC","105","MWF","SSH","300"
"BUACC","BUS-391",3,"19/SP",2019,"SP",30,0," 10:20 AM"," 11:20 AM",NA,NA,"MWF","SSH","300"
"BUACC","BUS-391",3,"16/SP",2016,"SP",30,31," 8:00 AM"," 9:00 AM","KAIC","107","MWF","SSH","300"
"BUACC","BUS-399T",2,"14/WI",2014,"WI",25,11," 11:00 AM"," 2:00 PM","KAIC","103","MTWTHF","SSH","300"
"BUACC","BUS-399T",1,"13/FA",2013,"FA",13,12," 7:00 PM"," 8:00 PM","KAIC","100","TH","SSH","300"
"BUACC","BUS-430",3,"13/WI",2013,"WI",25,6," 10:55 AM"," 1:10 PM","KAIC","106","MTWTH","SSH","400"
"BUACC","BUS-432",3,"16/WI",2016,"WI",25,6," 1:30 PM"," 4:00 PM","KAIC","101","MTWTHF","SSH","400"
"BUACC","BUS-432",3,"14/SP",2014,"SP",25,7," 2:40 PM"," 4:10 PM","KAIC","104","TTH","SSH","400"
"BUACC","BUS-432",3,"15/SP",2015,"SP",25,10," 2:40 PM"," 4:10 PM","KAIC","104","TTH","SSH","400"
"BUACC","BUS-432",3,"17/WI",2017,"WI",25,6," 1:30 PM"," 4:00 PM","KAIC","105","MTWTHF","SSH","400"
"BUACC","BUS-432",3,"18/FA",2018,"FA",25,4," 11:30 AM"," 12:30 PM",NA,NA,"MWF","SSH","400"
"BUACC","BUS-438",3,"18/SP",2018,"SP",25,6," 10:20 AM"," 11:20 AM","KAIC","103","MWF","SSH","400"
"BUACC","BUS-438",3,"13/SP",2013,"SP",25,4," 2:40 PM"," 4:10 PM","KAIC","101","TTH","SSH","400"
"BUACC","BUS-444",3,"14/FA",2014,"FA",25,7," 1:00 PM"," 2:30 PM","KAIC","101","TTH","SSH","400"
"BUACC","BUS-444",3,"17/SP",2017,"SP",25,5," 1:00 PM"," 2:30 PM","KAIC","101","TTH","SSH","400"
"BUACC","BUS-444",3,"19/SP",2019,"SP",25,0," 10:20 AM"," 11:20 AM",NA,NA,"MWF","SSH","400"
"BUACC","BUS-453",3,"17/SP",2017,"SP",25,8," 9:40 AM"," 11:10 AM","KAIC","101","TTH","SSH","400"
"BUACC","BUS-453",3,"18/SP",2018,"SP",25,10," 1:00 PM"," 2:30 PM","KAIC","101","TTH","SSH","400"
"BUACC","BUS-453",3,"19/SP",2019,"SP",25,0," 1:00 PM"," 2:30 PM",NA,NA,"TTH","SSH","400"
"BUACC","BUS-453",3,"14/SP",2014,"SP",25,10," 1:00 PM"," 2:30 PM","KAIC","104","TTH","SSH","400"
"BUACC","BUS-453",3,"15/SP",2015,"SP",25,4," 1:00 PM"," 2:30 PM","KAIC","104","TTH","SSH","400"
"BUACC","BUS-453",3,"16/SP",2016,"SP",25,9," 1:00 PM"," 2:30 PM","STRA","315","TTH","SSH","400"
"BUACC","BUS-466",3,"14/SP",2014,"SP",25,18," 9:40 AM"," 11:10 AM","STRA","315","TTH","SSH","400"
"BUACC","BUS-466",3,"16/SP",2016,"SP",25,15," 9:40 AM"," 11:10 AM","COVE","4","TTH","SSH","400"
"BUACC","BUS-466",3,"18/SP",2018,"SP",25,12," 9:40 AM"," 11:10 AM","COVE","4","TTH","SSH","400"
"BUACC","BUS-469",3,"17/SP",2017,"SP",25,7," 9:40 AM"," 11:10 AM","KAIC","102","TTH","SSH","400"
"BUACC","BUS-469",3,"13/SP",2013,"SP",15,19," 9:40 AM"," 11:10 AM","KAIC","103","T","SSH","400"
"BUACC","BUS-469",3,"13/SP",2013,"SP",15,19," 9:40 AM"," 11:10 AM","KAIC","105","TH","SSH","400"
"BUACC","BUS-469",3,"15/SP",2015,"SP",25,17," 9:40 AM"," 11:10 AM","COVE","4","TTH","SSH","400"
"BUACC","BUS-469",3,"19/SP",2019,"SP",25,0," 9:40 AM"," 11:10 AM","COVE","4","TTH","SSH","400"
"BUACC","BUS-483",3,"14/WI",2014,"WI",20,20," 8:30 AM"," 10:45 AM","KAIC","201","MTWTH","SSH","400"
"BUACC","BUS-483",3,"15/SP",2015,"SP",25,24," 9:10 AM"," 10:10 AM","KAIC","201","MWF","SSH","400"
"BUACC","BUS-483",3,"16/SP",2016,"SP",25,25," 11:30 AM"," 12:30 PM","KAIC","201","MWF","SSH","400"
"BUACC","BUS-483",3,"16/SP",2016,"SP",25,25," 11:30 AM"," 12:30 PM","KAIC","LOUNGE","MWF","SSH","400"
"BUACC","BUS-483",3,"17/SP",2017,"SP",25,9," 3:20 PM"," 4:50 PM","KAIC","104","MW","SSH","400"
"BUACC","BUS-483",3,"18/SP",2018,"SP",20,10," 11:30 AM"," 12:30 PM","COVE","4","MWF","SSH","400"
"BUACC","BUS-483",3,"19/SP",2019,"SP",25,0," 11:30 AM"," 12:30 PM","COVE","4","MWF","SSH","400"
"BUACC","BUS-498",2,"18/SP",2018,"SP",25,8," 2:40 PM"," 4:40 PM","KAIC","104","TH","SSH","400"
"BUACC","ECN-200",3,"16/FA",2016,"FA",15,13," 10:20 AM"," 11:20 AM","BOON","132","MWF","SSH","200"
"BUACC","ECN-200",3,"17/FA",2017,"FA",28,27," 9:40 AM"," 11:10 AM","STRA","106","TTH","SSH","200"
"BUACC","ECN-200",3,"17/SP",2017,"SP",25,24," 9:40 AM"," 11:10 AM","MHAC","206","TTH","SSH","200"
"BUACC","ECN-200",3,"18/FA",2018,"FA",28,26," 9:40 AM"," 11:10 AM","KAIC","107","TTH","SSH","200"
"BUACC","ECN-200",3,"18/SP",2018,"SP",28,29," 9:40 AM"," 11:10 AM","KAIC","107","TTH","SSH","200"
"BUACC","ECN-200",3,"19/SP",2019,"SP",25,0," 9:40 AM"," 11:10 AM",NA,NA,"TTH","SSH","200"
"BUACC","ECN-200",3,"16/FA",2016,"FA",15,15," 11:30 AM"," 12:30 PM","KAIC","106","MWF","SSH","200"
"BUACC","ECN-200",3,"17/SP",2017,"SP",25,23," 1:00 PM"," 2:30 PM","KAIC","106","TTH","SSH","200"
"BUACC","ECN-200",3,"18/SP",2018,"SP",32,30," 2:40 PM"," 4:10 PM","STRA","201","TTH","SSH","200"
"BUACC","ECN-200",3,"19/SP",2019,"SP",25,0," 2:40 PM"," 4:10 PM",NA,NA,"TTH","SSH","200"
"BUACC","LSP-399T",3,"16/SP",2016,"SP",30,17," 6:00 PM"," 8:00 PM","MCSC","SENATE","TH","SSH","300"
"BUACC","LSP-399T",3,"16/SP",2016,"SP",30,17," 7:30 PM"," 9:00 PM","MCSC","THEATRE","TH","SSH","300"
"BUS","BUS-225",3,"18/FA",2018,"FA",25,24," 9:10 AM"," 10:10 AM","KAIC","107","MWF","SSH","200"
"BUS","BUS-225",3,"18/SP",2018,"SP",25,31," 9:10 AM"," 10:10 AM","KAIC","100","MWF","SSH","200"
"BUS","BUS-225",3,"19/SP",2019,"SP",25,0," 9:10 AM"," 10:10 AM",NA,NA,"MWF","SSH","200"
"BUS","BUS-225",3,"15/FA",2015,"FA",25,29," 1:00 PM"," 2:30 PM","MHAC","203/204","TTH","SSH","200"
"BUS","BUS-225",3,"16/FA",2016,"FA",25,26," 1:00 PM"," 2:30 PM","MHAC","203/204","TTH","SSH","200"
"BUS","BUS-225",3,"16/SP",2016,"SP",10,30," 1:00 PM"," 2:30 PM","JAAC","105","TTH","SSH","200"
"BUS","BUS-225",3,"17/SP",2017,"SP",20,27," 1:00 PM"," 2:30 PM","MHAC","203/204","TTH","SSH","200"
"BUS","BUS-225",3,"17/FA",2017,"FA",25,29," 1:00 PM"," 2:30 PM","KAIC","100","TTH","SSH","200"
"BUS","BUS-225",3,"19/SP",2019,"SP",25,0," 1:00 PM"," 2:30 PM",NA,NA,"TTH","SSH","200"
"BUS","BUS-225",3,"17/FA",2017,"FA",25,30," 11:30 AM"," 12:30 PM","KAIC","100","MWF","SSH","200"
"BUS","BUS-225",3,"18/FA",2018,"FA",25,26," 1:00 PM"," 2:30 PM","STRA","201","TTH","SSH","200"
"BUS","BUS-225",3,"18/SP",2018,"SP",25,27," 1:00 PM"," 2:30 PM","KAIC","106","TTH","SSH","200"
"BUS","BUS-370",3,"19/SP",2019,"SP",25,0," 1:00 PM"," 2:00 PM",NA,NA,"MWF","SSH","300"
"BUS","BUS-370",3,"17/SP",2017,"SP",25,16," 2:40 PM"," 4:10 PM","MHAC","206/208","TTH","SSH","300"
"BUS","BUS-371",2,"17/FA",2017,"FA",25,15," 2:40 PM"," 4:40 PM","MHAC","206/208","TH","SSH","300"
"BUS","BUS-451",2,"18/FA",2018,"FA",25,3," 2:40 PM"," 4:40 PM","KAIC","103","TH","SSH","400"
"BUS","BUS-457",3,"18/SP",2018,"SP",12,8," 5:15 PM"," 6:15 PM","KAIC","103","TH","SSH","400"
"BUS","BUS-457",3,"19/SP",2019,"SP",12,0," 8:30 AM"," 9:30 AM",NA,NA,"TH","SSH","400"
"BUS","BUS-460",3,"16/FA",2016,"FA",25,13," 9:40 AM"," 11:10 AM","KAIC","100","TTH","SSH","400"
"BUS","BUS-460",3,"18/FA",2018,"FA",25,10," 9:40 AM"," 11:10 AM","COVE","4","TTH","SSH","400"
"BUS","BUS-492",1,"15/FA",2015,"FA",15,16," 2:40 PM"," 3:40 PM","MHAC","203/204","TH","SSH","400"
"BUS","BUS-492",1,"16/FA",2016,"FA",10,14," 2:40 PM"," 3:40 PM","MHAC","203/204","TH","SSH","400"
"BUS","BUS-492",1,"16/SP",2016,"SP",15,11," 2:40 PM"," 3:40 PM","JAAC","105","TH","SSH","400"
"BUS","BUS-492",1,"17/SP",2017,"SP",10,12," 2:40 PM"," 3:40 PM","MHAC","203/204","TH","SSH","400"
"BUS","BUS-492",1,"18/FA",2018,"FA",25,15," 8:30 AM"," 9:30 AM","KAIC","104","T","SSH","400"
"BUS","BUS-492",1,"19/SP",2019,"SP",15,0," 8:30 AM"," 9:30 AM",NA,NA,"T","SSH","400"
"BUS","BUS-492",1,"17/FA",2017,"FA",35,32," 1:00 PM"," 2:00 PM","MHAC","203/204","TH","SSH","400"
"BUS","BUS-492",1,"18/SP",2018,"SP",24,19," 8:30 AM"," 9:30 AM","KAIC","104","T","SSH","400"
"BUS","BUS-492",1,"15/FA",2015,"FA",15,18," 3:40 PM"," 4:40 PM","MHAC","203/204","TH","SSH","400"
"BUS","BUS-492",1,"16/FA",2016,"FA",10,14," 3:40 PM"," 4:40 PM","MHAC","203/204","TH","SSH","400"
"BUS","BUS-492",1,"16/SP",2016,"SP",15,15," 3:40 PM"," 4:40 PM","JAAC","105","TH","SSH","400"
"BUS","BUS-492",1,"17/SP",2017,"SP",10,1," 3:40 PM"," 4:40 PM","MHAC","203/204","TH","SSH","400"
"BUS","BUS-493",2,"18/FA",2018,"FA",30,17," 2:40 PM"," 4:40 PM","KAIC","201","T","SSH","400"
"BUS","BUS-493",2,"19/SP",2019,"SP",30,0," 2:40 PM"," 4:40 PM",NA,NA,"T","SSH","400"
"BUS","BUS-493",2,"15/FA",2015,"FA",20,6," 2:40 PM"," 4:40 PM","KAIC","104","T","SSH","400"
"BUS","BUS-493",2,"16/FA",2016,"FA",20,3," 2:40 PM"," 4:40 PM","MHAC","203/204","T","SSH","400"
"BUS","BUS-493",2,"16/SP",2016,"SP",20,32," 2:40 PM"," 4:40 PM","JAAC","105","T","SSH","400"
"BUS","BUS-493",2,"17/SP",2017,"SP",20,48," 2:40 PM"," 4:40 PM","MHAC","203/204","T","SSH","400"
"BUS","BUS-493",2,"17/FA",2017,"FA",35,11," 2:40 PM"," 4:40 PM","MHAC","203/204","T","SSH","400"
"BUS","BUS-493",2,"18/SP",2018,"SP",24,28," 2:40 PM"," 4:40 PM","KAIC","201","T","SSH","400"
"CHE","CHE-124",2,"15/WI",2015,"WI",24,24," 9:00 AM"," 10:30 AM","BOON","238","MTWTH","NSM","100"
"CHE","CHE-124",2,"13/WI",2013,"WI",24,24," 9:00 AM"," 10:30 AM","BOON","238","MTWTH","NSM","100"
"CHE","CHE-124",2,"17/WI",2017,"WI",24,24," 9:30 AM"," 11:00 AM","BOON","238","MTWTH","NSM","100"
"CHE","CHE-124L",1,"13/WI",2013,"WI",24,24," 1:30 PM"," 4:30 PM","BOON","238","MWTH","NSM","100"
"CHE","CHE-124L",1,"15/WI",2015,"WI",24,24," 1:00 PM"," 4:30 PM","BOON","238","MWTH","NSM","100"
"CHE","CHE-124L",1,"17/WI",2017,"WI",24,24," 1:30 PM"," 4:30 PM","BOON","238","MWTH","NSM","100"
"CHE","CHE-141",4,"13/FA",2013,"FA",24,22," 9:10 AM"," 11:20 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"17/FA",2017,"FA",24,21," 9:00 AM"," 12:00 PM","BOON","238","T","NSM","100"
"CHE","CHE-141",4,"17/FA",2017,"FA",24,21," 9:10 AM"," 10:10 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"18/FA",2018,"FA",24,23," 9:00 AM"," 12:00 PM","BOON","238","T","NSM","100"
"CHE","CHE-141",4,"18/FA",2018,"FA",24,23," 9:10 AM"," 10:10 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"15/FA",2015,"FA",24,22," 9:10 AM"," 11:30 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"14/FA",2014,"FA",24,24," 9:10 AM"," 11:30 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"16/FA",2016,"FA",24,24," 9:10 AM"," 11:20 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"13/FA",2013,"FA",24,20," 8:00 AM"," 10:10 AM","BOON","228","MWF","NSM","100"
"CHE","CHE-141",4,"14/FA",2014,"FA",24,22," 8:00 AM"," 10:10 AM","BOON","208","MWF","NSM","100"
"CHE","CHE-141",4,"14/FA",2014,"FA",24,22," 8:00 AM"," 10:10 AM","BOON","228","MWF","NSM","100"
"CHE","CHE-141",4,"15/FA",2015,"FA",24,18," 1:00 PM"," 3:10 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"16/FA",2016,"FA",24,24," 1:00 PM"," 3:10 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"17/FA",2017,"FA",24,18," 10:20 AM"," 11:20 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"17/FA",2017,"FA",24,18," 1:00 PM"," 4:00 PM","BOON","238","T","NSM","100"
"CHE","CHE-141",4,"18/FA",2018,"FA",24,22," 10:20 AM"," 11:20 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"18/FA",2018,"FA",24,22," 1:00 PM"," 4:00 PM","BOON","238","T","NSM","100"
"CHE","CHE-141",4,"13/FA",2013,"FA",24,22," 2:10 PM"," 4:20 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"15/FA",2015,"FA",24,17," 1:00 PM"," 2:00 PM","BOON","132","MW","NSM","100"
"CHE","CHE-141",4,"15/FA",2015,"FA",24,17," 1:00 PM"," 3:20 PM","BOON","238","TTH","NSM","100"
"CHE","CHE-141",4,"16/FA",2016,"FA",24,8," 1:00 PM"," 2:00 PM","BOON","132","MW","NSM","100"
"CHE","CHE-141",4,"16/FA",2016,"FA",24,8," 1:00 PM"," 3:30 PM","BOON","238","TTH","NSM","100"
"CHE","CHE-141",4,"17/FA",2017,"FA",24,18," 1:00 PM"," 2:00 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"17/FA",2017,"FA",24,18," 9:00 AM"," 12:00 PM","BOON","238","TH","NSM","100"
"CHE","CHE-141",4,"18/FA",2018,"FA",24,16," 1:00 PM"," 2:00 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"18/FA",2018,"FA",24,16," 9:00 AM"," 12:00 PM","BOON","238","TH","NSM","100"
"CHE","CHE-141",4,"14/FA",2014,"FA",24,23," 2:10 PM"," 4:20 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"15/FA",2015,"FA",24,17," 3:20 PM"," 5:30 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"16/FA",2016,"FA",24,10," 3:20 PM"," 5:30 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"13/FA",2013,"FA",24,24," 2:10 PM"," 4:20 PM","BOON","228","MF","NSM","100"
"CHE","CHE-141",4,"13/FA",2013,"FA",24,24," 2:10 PM"," 4:20 PM","BOON","242","W","NSM","100"
"CHE","CHE-141",4,"14/FA",2014,"FA",24,21," 2:10 PM"," 4:20 PM","BOON","132","MWF","NSM","100"
"CHE","CHE-141",4,"14/FA",2014,"FA",24,21," 2:10 PM"," 4:20 PM","BOON","228","MWF","NSM","100"
"CHE","CHE-141",4,"17/FA",2017,"FA",24,17," 1:00 PM"," 4:00 PM","BOON","238","TH","NSM","100"
"CHE","CHE-141",4,"17/FA",2017,"FA",24,17," 2:10 PM"," 3:10 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"18/FA",2018,"FA",24,18," 1:00 PM"," 4:00 PM","BOON","238","TH","NSM","100"
"CHE","CHE-141",4,"18/FA",2018,"FA",24,18," 2:10 PM"," 3:10 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-141",4,"14/FA",2014,"FA",24,22," 9:10 AM"," 10:10 AM","BOON","104","MW","NSM","100"
"CHE","CHE-141",4,"14/FA",2014,"FA",24,22," 9:10 AM"," 11:30 AM","BOON","238","TTH","NSM","100"
"CHE","CHE-141",4,"13/FA",2013,"FA",24,19," 9:10 AM"," 10:10 AM","BOON","124","MW","NSM","100"
"CHE","CHE-141",4,"13/FA",2013,"FA",24,19," 9:10 AM"," 11:30 AM","BOON","238","TTH","NSM","100"
"CHE","CHE-141",4,"15/FA",2015,"FA",24,6," 9:10 AM"," 10:10 AM","BOON","116","MW","NSM","100"
"CHE","CHE-141",4,"15/FA",2015,"FA",24,6," 9:10 AM"," 11:30 AM","BOON","238","TTH","NSM","100"
"CHE","CHE-142",4,"15/SP",2015,"SP",20,22," 9:10 AM"," 11:20 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",4,"18/SP",2018,"SP",24,11," 9:00 AM"," 12:00 PM","BOON","238","T","NSM","100"
"CHE","CHE-142",4,"18/SP",2018,"SP",24,11," 9:10 AM"," 10:10 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",4,"19/SP",2019,"SP",24,0," 9:00 AM"," 12:00 PM","BOON","238","T","NSM","100"
"CHE","CHE-142",4,"19/SP",2019,"SP",24,0," 9:10 AM"," 10:10 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",3,"13/SP",2013,"SP",24,16," 9:10 AM"," 11:20 AM","BOON","228","MWF","NSM","100"
"CHE","CHE-142",4,"14/SP",2014,"SP",24,23," 9:10 AM"," 11:20 AM","BOON","228","MWF","NSM","100"
"CHE","CHE-142",4,"16/SP",2016,"SP",24,12," 9:10 AM"," 11:20 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",4,"17/SP",2017,"SP",24,19," 9:10 AM"," 11:20 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",3,"13/SP",2013,"SP",24,24," 9:10 AM"," 11:20 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",4,"15/SP",2015,"SP",20,24," 1:00 PM"," 2:00 PM","BOON","238","MW","NSM","100"
"CHE","CHE-142",4,"15/SP",2015,"SP",20,24," 1:00 PM"," 3:20 PM","BOON","238","TTH","NSM","100"
"CHE","CHE-142",4,"16/SP",2016,"SP",24,17," 9:10 AM"," 10:10 AM","BOON","104","MW","NSM","100"
"CHE","CHE-142",4,"16/SP",2016,"SP",24,17," 9:10 AM"," 11:30 AM","BOON","238","TTH","NSM","100"
"CHE","CHE-142",4,"17/SP",2017,"SP",24,9," 9:10 AM"," 10:10 AM","BOON","134","MW","NSM","100"
"CHE","CHE-142",4,"17/SP",2017,"SP",24,9," 9:10 AM"," 11:30 AM","BOON","238","TTH","NSM","100"
"CHE","CHE-142",4,"14/SP",2014,"SP",20,18," 9:10 AM"," 11:20 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",4,"18/SP",2018,"SP",24,23," 10:20 AM"," 11:20 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",4,"18/SP",2018,"SP",24,23," 1:00 PM"," 4:00 PM","BOON","238","T","NSM","100"
"CHE","CHE-142",4,"19/SP",2019,"SP",24,0," 10:20 AM"," 11:20 AM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",4,"19/SP",2019,"SP",24,0," 1:00 PM"," 4:00 PM","BOON","238","T","NSM","100"
"CHE","CHE-142",4,"14/SP",2014,"SP",24,24," 1:00 PM"," 3:10 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",4,"15/SP",2015,"SP",19,18," 9:10 AM"," 11:20 AM","BOON","124","MWF","NSM","100"
"CHE","CHE-142",4,"16/SP",2016,"SP",18,17," 1:00 PM"," 3:10 PM","BOON","242","MWF","NSM","100"
"CHE","CHE-142",4,"17/SP",2017,"SP",24,20," 1:00 PM"," 3:10 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",4,"18/SP",2018,"SP",24,17," 1:00 PM"," 2:00 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",4,"18/SP",2018,"SP",24,17," 9:00 AM"," 12:00 PM","BOON","238","TH","NSM","100"
"CHE","CHE-142",4,"19/SP",2019,"SP",24,0," 1:00 PM"," 2:00 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",4,"19/SP",2019,"SP",24,0," 9:00 AM"," 12:00 PM","BOON","238","TH","NSM","100"
"CHE","CHE-142",3,"13/SP",2013,"SP",24,26," 1:00 PM"," 3:10 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",4,"19/SP",2019,"SP",24,0," 1:00 PM"," 4:00 PM","BOON","238","TH","NSM","100"
"CHE","CHE-142",4,"19/SP",2019,"SP",24,0," 2:10 PM"," 3:10 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",3,"13/SP",2013,"SP",24,26," 1:00 PM"," 3:10 PM","BOON","228","MF","NSM","100"
"CHE","CHE-142",3,"13/SP",2013,"SP",24,26," 1:00 PM"," 3:10 PM","BOON","242","W","NSM","100"
"CHE","CHE-142",4,"14/SP",2014,"SP",24,21," 1:00 PM"," 3:10 PM","BOON","228","MWF","NSM","100"
"CHE","CHE-142",4,"15/SP",2015,"SP",24,23," 1:00 PM"," 3:10 PM","BOON","101","MWF","NSM","100"
"CHE","CHE-142",4,"15/SP",2015,"SP",24,23," 1:00 PM"," 3:10 PM","BOON","228","MWF","NSM","100"
"CHE","CHE-142",4,"18/SP",2018,"SP",24,10," 1:00 PM"," 4:00 PM","BOON","238","TH","NSM","100"
"CHE","CHE-142",4,"18/SP",2018,"SP",24,10," 2:10 PM"," 3:10 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-142",4,"16/SP",2016,"SP",24,15," 1:00 PM"," 3:10 PM","BOON","238","MWF","NSM","100"
"CHE","CHE-199T",2,"19/WI",2019,"WI",10,0,NA,NA,NA,NA,"MTWTH","NSM","100"
"CHE","CHE-252",3,"14/FA",2014,"FA",24,13," 11:30 AM"," 12:30 PM","BOON","242","MWF","NSM","200"
"CHE","CHE-252",3,"13/FA",2013,"FA",19,21," 11:30 AM"," 12:30 PM","BOON","238","MWF","NSM","200"
"CHE","CHE-252",3,"15/FA",2015,"FA",24,15," 11:30 AM"," 12:30 PM","BOON","242","MWF","NSM","200"
"CHE","CHE-252",3,"16/FA",2016,"FA",18,13," 11:30 AM"," 12:30 PM","BOON","242","MWF","NSM","200"
"CHE","CHE-252",3,"17/FA",2017,"FA",20,7," 11:30 AM"," 12:30 PM","BOON","242","MWF","NSM","200"
"CHE","CHE-252",3,"18/FA",2018,"FA",24,7," 11:30 AM"," 12:30 PM","BOON","238","MWF","NSM","200"
"CHE","CHE-252L",1,"14/FA",2014,"FA",24,12," 1:00 PM"," 4:30 PM","BOON","225","TH","NSM","200"
"CHE","CHE-252L",1,"13/FA",2013,"FA",19,21," 1:00 PM"," 4:30 PM","BOON","225","TH","NSM","200"
"CHE","CHE-252L",1,"15/FA",2015,"FA",24,16," 1:00 PM"," 4:30 PM","BOON","225","TH","NSM","200"
"CHE","CHE-252L",1,"16/FA",2016,"FA",18,13," 1:00 PM"," 4:30 PM","BOON","225","TH","NSM","200"
"CHE","CHE-252L",1,"17/FA",2017,"FA",24,7," 1:00 PM"," 4:30 PM","BOON","225","TH","NSM","200"
"CHE","CHE-252L",1,"18/FA",2018,"FA",24,7," 1:00 PM"," 4:30 PM","BOON","225","TH","NSM","200"
"CHE","CHE-301",3,"13/FA",2013,"FA",60,57," 10:20 AM"," 11:20 AM","BOON","103","MWF","NSM","300"
"CHE","CHE-301",3,"14/FA",2014,"FA",60,58," 10:20 AM"," 11:20 AM","BOON","103","MWF","NSM","300"
"CHE","CHE-301",3,"15/FA",2015,"FA",60,53," 10:20 AM"," 11:20 AM","BOON","103","MWF","NSM","300"
"CHE","CHE-301",3,"17/FA",2017,"FA",48,39," 10:20 AM"," 11:20 AM","BOON","103","MWF","NSM","300"
"CHE","CHE-301",3,"18/FA",2018,"FA",32,43," 10:20 AM"," 11:20 AM","BOON","116","MWF","NSM","300"
"CHE","CHE-301",3,"19/SP",2019,"SP",40,0," 10:20 AM"," 11:20 AM","BOON","116","MWF","NSM","300"
"CHE","CHE-301",3,"16/FA",2016,"FA",60,34," 10:20 AM"," 11:20 AM","BOON","103","MWF","NSM","300"
"CHE","CHE-301L",1,"17/FA",2017,"FA",16,15," 1:00 PM"," 4:30 PM","BOON","228","TH","NSM","300"
"CHE","CHE-301L",1,"18/FA",2018,"FA",20,21," 1:00 PM"," 4:30 PM","BOON","228","TH","NSM","300"
"CHE","CHE-301L",1,"16/FA",2016,"FA",20,18," 1:00 PM"," 4:30 PM","BOON","228","TH","NSM","300"
"CHE","CHE-301L",1,"16/FA",2016,"FA",20,18," 1:00 PM"," 4:30 PM","BOON","242","TH","NSM","300"
"CHE","CHE-301L",1,"13/FA",2013,"FA",20,21," 1:00 PM"," 4:30 PM","BOON","228","TH","NSM","300"
"CHE","CHE-301L",1,"13/FA",2013,"FA",20,21," 1:00 PM"," 4:30 PM","BOON","242","TH","NSM","300"
"CHE","CHE-301L",1,"14/FA",2014,"FA",20,18," 1:00 PM"," 4:30 PM","BOON","228","TH","NSM","300"
"CHE","CHE-301L",1,"14/FA",2014,"FA",20,18," 1:00 PM"," 4:30 PM","BOON","242","TH","NSM","300"
"CHE","CHE-301L",1,"15/FA",2015,"FA",20,19," 1:00 PM"," 4:30 PM","BOON","228","TH","NSM","300"
"CHE","CHE-301L",1,"15/FA",2015,"FA",20,19," 1:00 PM"," 4:30 PM","BOON","242","TH","NSM","300"
"CHE","CHE-301L",1,"17/FA",2017,"FA",16,14," 1:00 PM"," 4:30 PM","BOON","228","T","NSM","300"
"CHE","CHE-301L",1,"18/FA",2018,"FA",20,20," 1:00 PM"," 4:30 PM","BOON","228","T","NSM","300"
"CHE","CHE-301L",1,"16/FA",2016,"FA",20,8," 1:00 PM"," 4:30 PM","BOON","228","T","NSM","300"
"CHE","CHE-301L",1,"16/FA",2016,"FA",20,8," 1:00 PM"," 4:30 PM","BOON","242","T","NSM","300"
"CHE","CHE-301L",1,"13/FA",2013,"FA",20,17," 1:00 PM"," 4:30 PM","BOON","228","T","NSM","300"
"CHE","CHE-301L",1,"13/FA",2013,"FA",20,17," 1:00 PM"," 4:30 PM","BOON","242","T","NSM","300"
